id,codigo,descripcion,descripcion_compras,tipo,ofin006_id,ofin001_id,ofpr010_id,ofin005_id,ofcm002_codigo,oftx020_id,categoria_fiscal,cant_disponible,observaciones,status,userid_creacion,fecha_creacion,fecha_ult_modificacion,userid_modificacion
795,J8693-61401,"ProCurve Switch 3500yl 48G PoE chassis","ProCurve Switch 3500yl 48G PoE chassis",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
796,J9021-69001,"HP 2810-24G Switch","HP 2810-24G Switch",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
797,J9573-61101,"HP E3800-24G-2XG-PoE+ tl Switch","HP E3800-24G-2XG-PoE+ tl Switch",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
798,J9728-61001,"HP 2920-48G Switch w/o PSU","HP 2920-48G Switch w/o PSU",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
799,P19587-001,"SPS-DRV 1.92TB SFF FE SSD PRIMERA 600","SPS-DRV 1.92TB SFF FE SSD PRIMERA 600",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
800,P45957-001,"SPS-HDD 600GB SAS SFF 10K SGT SKBS SS8K","SPS-HDD 600GB SAS SFF 10K SGT SKBS SS8K",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
801,657885-002,"SPS-BATTERY MODULE NODE","SPS-BATTERY MODULE NODE",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
802,683808-001,"SPS-CABLE NODE LINK PCIE A400","SPS-CABLE NODE LINK PCIE A400",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
803,723574-001,"SPS Expansion Module Controller","SPS Expansion Module Controller",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
804,735513-001,SPS-FAN,SPS-FAN,P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
805,768079-001,"SPS - Compact Flash Card","SPS - Compact Flash Card",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
806,780971-001,"SPS-PCA HDD 8SFF ASSY GEN9","SPS-PCA HDD 8SFF ASSY GEN9",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
807,780993-001,"SPS-Storage Power Cable Kit ML350 Gen9","SPS-Storage Power Cable Kit ML350 Gen9",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
808,832514-B21,"1TB SAS drive - 12Gb/s transfer rate, 7,500 RPM,2.5in","1TB SAS drive - 12Gb/s transfer rate, 7,500 RPM,2.5in",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
809,834168-001,"HP 834168-001 6tb/15tb Storeever Msl Lto-7 Ultrium 15000 Sas Tape Library","HP 834168-001 6tb/15tb Storeever Msl Lto-7 Ultrium 15000 Sas Tape Library",P,1,1,2,1,GCN,0,G,2,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
810,844283-001,"SPS-HPE 2PAR 400GB MLC SSD","SPS-HPE 2PAR 400GB MLC SSD",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
811,852718-001,"SPS BD PC PASS THRU ASSY R3","SPS BD PC PASS THRU ASSY R3",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
812,P00522-001,"SPS CONTROLLER ASSY STORESERV 8450 MC","SPS CONTROLLER ASSY STORESERV 8450 MC",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
813,P20071-001,"SPS-HD 600G 10K 12G-SGSKBN-DIF 3P SS7&8K","SPS-HD 600G 10K 12G-SGSKBN-DIF 3P SS7&8K",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
814,656452-001,"SPS-HP QMH2572 8Gb FC HBA","SPS-HP QMH2572 8Gb FC HBA",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
815,765873-001,"SPS-DRV 2 TB 12G 7,2K 2,5 SAS 512e","SPS-DRV 2 TB 12G 7,2K 2,5 SAS 512e",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
816,769743-001,"SPS-M/B ENHANCED DL320e v3","SPS-M/B ENHANCED DL320e v3",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
817,777281-001,"SPS-PCA dl380 3-S x8 PCI-E Riser","SPS-PCA dl380 3-S x8 PCI-E Riser",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
818,780989-001,"SPS-FAN CAGE ML350 GEN9","SPS-FAN CAGE ML350 GEN9",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
819,809813-001,"SPS-BOOT DRIVE SS 128G SATA M.2 SDX300","SPS-BOOT DRIVE SS 128G SATA M.2 SDX300",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
820,810774-001,"SPS-DRV 480GB SSD SAS MLC SFF SS8000 HT","SPS-DRV 480GB SSD SAS MLC SFF SS8000 HT",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
821,836266-001,"SPS-PCA, E208i-p SR Gen10 Cntrlr","SPS-PCA, E208i-p SR Gen10 Cntrlr",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
822,846740-001,"SPS-MEMORY DIMM 16GB PC4-2400T-R 1Gx4","SPS-MEMORY DIMM 16GB PC4-2400T-R 1Gx4",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
823,863373-001,"SPS-PS, 1U 1600W 12V HTPLG RED PL","SPS-PS, 1U 1600W 12V HTPLG RED PL",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
824,875284-001,"SPS-FAN Mod H/Performance","SPS-FAN Mod H/Performance",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
825,875711-001,"SPS-CPU SKL Xeon-S 4110 2.1G 8c 85W","SPS-CPU SKL Xeon-S 4110 2.1G 8c 85W",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
826,AD337-60001,"HP PCle, 1000BASE-T 2P adapter","HP PCle, 1000BASE-T 2P adapter",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
827,AD339-67001,"SPS-BD, PCIe, 1000Base-T, 4p Adptr","SPS-BD, PCIe, 1000Base-T, 4p Adptr",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
828,J9580-61001,"HP 1000W PoE+ tl Power Supply","HP 1000W PoE+ tl Power Supply",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
829,J9736-61001,"SU, 2920/2930M 3m Stacking Cable","SU, 2920/2930M 3m Stacking Cable",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
830,411099-001,"SPS-PWR SUPLY, 2250W, HTPLG","SPS-PWR SUPLY, 2250W, HTPLG",P,1,1,2,1,GCN,0,G,5,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
831,784961-001,"SPS-CA SATA","SPS-CA SATA",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
832,489865-001,"SPS-SWITCH SAN 8/24 V3","SPS-SWITCH SAN 8/24 V3",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
833,610724-001,"SPS-BD ADAPTER NC552m FLEX 10GbE DP","SPS-BD ADAPTER NC552m FLEX 10GbE DP",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
834,659570-001,"SPS-DRV HD 2TB 7.2K 3.5 6G MDL NHP SATA","SPS-DRV HD 2TB 7.2K 3.5 6G MDL NHP SATA",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
835,775403-001,"SPS-Heatsink Scr Down/Standrd DL360 Gen9","SPS-Heatsink Scr Down/Standrd DL360 Gen9",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
836,775404-001,"SPS-HEATSINK SCR DOWN H/EFFICIENCY DL360","SPS-HEATSINK SCR DOWN H/EFFICIENCY DL360",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
837,775427-001,"SPS-Cage ODD VGA/USB FRNT dl360 Gen9","SPS-Cage ODD VGA/USB FRNT dl360 Gen9",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
838,777288-001,"SPS-Systems Insight Display MODDL38x","SPS-Systems Insight Display MODDL38x",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
839,786579-001,"SPS-FLEX BAY 2SFF ODD USB/VGA DL380 Gen9","SPS-FLEX BAY 2SFF ODD USB/VGA DL380 Gen9",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
840,AH339-6934A,"SPS-Proc 1.6GHz/10MB(No DBS)2core v3","SPS-Proc 1.6GHz/10MB(No DBS)2core v3",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
841,J9358-61301,"HP MSM422 Access Point (US)","HP MSM422 Access Point (US)",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
842,JC097-61201,"HP 5800 PoE Module","HP 5800 PoE Module",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
843,JC682-61001,"HP A58x0AF bck(pwr)-frt(ports) Fan Tray","HP A58x0AF bck(pwr)-frt(ports) Fan Tray",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
844,P08727-001,"SPS-DRV 7,68TB SSD SAS 2,5 SFF S","SPS-DRV 7,68TB SSD SAS 2,5 SFF S",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
845,656108-001,"SPS-DRV HD 1TB 6G SATA 7.2K 2.5 MDL SC","SPS-DRV HD 1TB 6G SATA 7.2K 2.5 MDL SC",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
846,749797-001,"SPS-BD SA P440 PCIe Cntrlr","SPS-BD SA P440 PCIe Cntrlr",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
847,749997-001,"SPS-BD AROC H240ar HBA","SPS-BD AROC H240ar HBA",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
848,782829-001,"SPS-PCA HBA 16Gb FC","SPS-PCA HBA 16Gb FC",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
849,782833-001,"SPS-PCA MEZZ C Gen3 2p 20GbE","SPS-PCA MEZZ C Gen3 2p 20GbE",P,1,1,2,1,GCN,0,G,2,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
850,P21676-001,"SPS-DIMM,64GB PC4-3200AA-R,4Gx4","SPS-DIMM,64GB PC4-3200AA-R,4Gx4",P,1,1,2,1,GCN,0,G,2,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
851,817913-001,"SPS-Adapter FC 16Gb 4 Port (SS 8000","SPS-Adapter FC 16Gb 4 Port (SS 8000",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
852,853011-001,"SPS-SN1100Q 16Gb 2p FC HBA","SPS-SN1100Q 16Gb 2p FC HBA",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
853,872516-001,"SPS-DRV SSD 1.6TB 6G SFF SATA WI-3 SC","SPS-DRV SSD 1.6TB 6G SFF SATA WI-3 SC",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
854,873035-001,"SPS-DRV HDD 600GB 12G 10K SFF SAS ST DS","SPS-DRV HDD 600GB 12G 10K SFF SAS ST DS",P,1,1,2,1,GCN,0,G,4,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
855,875077-001,"SPS-PWR Module W/O SID","SPS-PWR Module W/O SID",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
856,875565-001,"SPS-PWR/UID USB SFF STD","SPS-PWR/UID USB SFF STD",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
857,AH395-67004,"Replacmnt, CPU Heat Sink","Replacmnt, CPU Heat Sink",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
858,P18477-001,"SPS-DRV SSD 480GB SFF SATA SC MU","SPS-DRV SSD 480GB SFF SATA SC MU",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
859,P21082-001,"SPS-DRV SSD 960GB SATA SFF RI SC","SPS-DRV SSD 960GB SATA SFF RI SC",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
860,P22585-001,"SPS-DRV SSD 400GB SFF SAS SC","SPS-DRV SSD 400GB SFF SAS SC",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
861,P24048-001,"SPS-PCA, 3 x16,Tri-modeRiser","SPS-PCA, 3 x16,Tri-modeRiser",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
862,P37171-001,"SPS-DRV SSD 800GB SFF SAS MU SC","SPS-DRV SSD 800GB SFF SAS MU SC",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
863,P37172-001,"SPS-DRV SSD 1.6TB SFF SAS MU SC","SPS-DRV SSD 1.6TB SFF SAS MU SC",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
864,P45959-001,"SPS-HDD 1.2TB SAS SFF 10K SGT SKBS SS8K","SPS-HDD 1.2TB SAS SFF 10K SGT SKBS SS8K",P,1,1,2,1,GCN,0,G,4,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
865,P49744-001,"SPS-DRV SSD 800GB SFF SAS MU DS SC","SPS-DRV SSD 800GB SFF SAS MU DS SC",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
866,P49746-001,"SPS-DRV SSD 1.6TB SFF SAS MU SC DS","SPS-DRV SSD 1.6TB SFF SAS MU SC DS",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
867,488623-001,"SPS-BD, SYSTEM I/O","SPS-BD, SYSTEM I/O",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
868,711305-001,"SPS-HP QMH2672 16Gb FC HBA","SPS-HP QMH2672 16Gb FC HBA",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
869,723583-001,"SPS Base Library Bezel with OCP","SPS Base Library Bezel with OCP",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
870,807964-001,"SPS-MANAGER MODULE ENCLSURE","SPS-MANAGER MODULE ENCLSURE",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
871,8121-0941,"PWR-CORD OPT-930 3-COND 2.5-M-LG ROHS","PWR-CORD OPT-930 3-COND 2.5-M-LG ROHS",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
872,848147-001,"SPS-PCA P840ar x16 DL380/360","SPS-PCA P840ar x16 DL380/360",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
873,871040-002,"SPS-PCA, AROC P408i-0 SR M83C LH Ctrlr","SPS-PCA, AROC P408i-0 SR M83C LH Ctrlr",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
874,P21677-001,"SPS-DIMM,128GB PC4-3200AA-L,4Gx4","SPS-DIMM,128GB PC4-3200AA-L,4Gx4",P,1,1,2,1,GCN,0,G,2,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
875,AB352-67003,"PCI-X 2-PORT GBE CORE CARD","PCI-X 2-PORT GBE CORE CARD",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
876,J9420-69001,"HP MSM760 Mobility Controller","HP MSM760 Mobility Controller",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
877,P02424-001,"SPS-PCA, Netw Adapt MEZZ G3 2p 25/50 GB","SPS-PCA, Netw Adapt MEZZ G3 2p 25/50 GB",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
878,P08271-001,"SPS PCA , MLB SY 480CLX ","SPS PCA , MLB SY 480CLX ",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
879,P18482-001,"SPS-DRV SSD 480GB SFF SATA SC RI","SPS-DRV SSD 480GB SFF SATA SC RI",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
880,P19928-001,"SPS-PCA, SYS I/O W/O NIC","SPS-PCA, SYS I/O W/O NIC",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
881,461494-005,"SPS-ASSY, 4GB FC DISK SHELF IO","SPS-ASSY, 4GB FC DISK SHELF IO",P,1,1,2,1,GCN,0,G,0,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
882,670026-001,"SPS-Controller SA P220i INTEL BL DC","SPS-Controller SA P220i INTEL BL DC",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
883,687456-001,"SPS- HEAT SINIK","SPS- HEAT SINIK",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
884,703521-001,"SPS-Drive HD 100GB 6G SAS 2.5in SLC SSD","SPS-Drive HD 100GB 6G SAS 2.5in SLC SSD",P,1,1,2,1,GCN,0,G,0,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
885,746470-001,"SPS-FAN HOLDER 2-3 W FAN 92 X 38mm","SPS-FAN HOLDER 2-3 W FAN 92 X 38mm",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
886,749796-001,"SPS-BD AROC P440ar Cntrlr","SPS-BD AROC P440ar Cntrlr",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
887,775415-001,"SPS-Fan Module dl360 Gen9","SPS-Fan Module dl360 Gen9",P,1,1,2,1,GCN,0,G,2,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
888,775418-001,"SPS-SFF SID+Cables DL360 Gen9","SPS-SFF SID+Cables DL360 Gen9",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
889,777285-001,"SPS-Fan Module (STD) DL38x Gen9","SPS-Fan Module (STD) DL38x Gen9",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
890,777286-001,"SPS-Fan Module (High PERF) DL38x Gen9","SPS-Fan Module (High PERF) DL38x Gen9",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
891,784621-001,"SPS-CBL Mini SAS  8SFF Kit","SPS-CBL Mini SAS  8SFF Kit",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
892,873099-001,"SPS-DRV 1.92TB SSD SFF SS7000 SD","SPS-DRV 1.92TB SSD SFF SS7000 SD",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
893,AD193-69001,"PCI-X 1p 4GB FC & 1p 1000BT Adptr Exc Bd","PCI-X 1p 4GB FC & 1p 1000BT Adptr Exc Bd",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
894,AH338-2127E,"Assy, Cable Management Arm, Right","Assy, Cable Management Arm, Right",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
895,J9732-61001,"HP 2920 2-port 10GBASE-T Module","HP 2920 2-port 10GBASE-T Module",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
896,JG298-61001,"SP 5920AF-24XG Frt(prt)-Bk(pwr) Fn Tray","SP 5920AF-24XG Frt(prt)-Bk(pwr) Fn Tray",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
897,456978-001,"SPS-BD,MEZZ,8Gb BLc","SPS-BD,MEZZ,8Gb BLc",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
898,633542-001,"SPS-BD DDR3 MINI DIMM MOD 1Gx72","SPS-BD DDR3 MINI DIMM MOD 1Gx72",P,1,1,2,1,GCN,0,G,0,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
899,718292-001,"SPS-DRV HD 1.2TB 6G SAS 10K 2.5 DP SC","SPS-DRV HD 1.2TB 6G SAS 10K 2.5 DP SC",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
900,793132-001,"SPS-DRV 600GB HDD SAS 15K SFF SS7000","SPS-DRV 600GB HDD SAS 15K SFF SS7000",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
901,793446-001,"SPS-CBL 12Gb Mini-SAS HD AOC 10m","SPS-CBL 12Gb Mini-SAS HD AOC 10m",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
902,807967-001,"SPS - TB BK FAN KIT","SPS - TB BK FAN KIT",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
903,810764-001,"SPS-DRV 600GB HDD SAS 15K SFF SS8000 HT","SPS-DRV 600GB HDD SAS 15K SFF SS8000 HT",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
904,8121-0671,"PWR-CORD OPT-927 3-COND 2.5-M-LG ROHS","PWR-CORD OPT-927 3-COND 2.5-M-LG ROHS",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
905,819078-001,"SPS-DRV HD 2TB 12G 7.2K 3.5 SAS MDL SC","SPS-DRV HD 2TB 12G 7.2K 3.5 SAS MDL SC",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
906,826013-001,"SPS-DRV 1TB HDD SAS 7.2K SFF SS7000 SG","SPS-DRV 1TB HDD SAS 7.2K SFF SS7000 SG",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
907,862130-001,"SPS-DRV HDD 1TB 6G 7.2K LFF SATA MDL LP","SPS-DRV HDD 1TB 6G 7.2K LFF SATA MDL LP",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
908,869918-001,"SPS-BD BLC VC FLEX 10GB 24P R2B","SPS-BD BLC VC FLEX 10GB 24P R2B",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
909,871856-001,"SPS-DRV 4TB HDD SAS 7.2K LFF SS7000 SG","SPS-DRV 4TB HDD SAS 7.2K LFF SS7000 SG",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
910,871864-001,"SPS-DRV 4TB HDD SAS LFF SS8000 SG","SPS-DRV 4TB HDD SAS LFF SS8000 SG",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
911,A7011-69001,SPS-Assembly,SPS-Assembly,P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
912,AH339-6938A,"SPS-Proc 1.73/1.86GHz/24MB (DBS)4core v2","SPS-Proc 1.73/1.86GHz/24MB (DBS)4core v2",P,1,1,2,1,GCN,0,G,0,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
913,AT085-69024,"SPS-Processor 2.40GHz, 32M, 4 core","SPS-Processor 2.40GHz, 32M, 4 core",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
914,JC681-61001,"HP A58x0AF 650W DC Power Supply","HP A58x0AF 650W DC Power Supply",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
915,JG348-61001,"HP 1910-8G Switch","HP 1910-8G Switch",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
916,P08719-001,"SPS-DRV 920GB SSD SAS 2.5 SFF SS7K","SPS-DRV 920GB SSD SAS 2.5 SFF SS7K",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
917,P08720-001,"SPS-DRV 1.92TB SSD SAS 2.5 SFF SS7K SS8K","SPS-DRV 1.92TB SSD SAS 2.5 SFF SS7K SS8K",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
918,P20062-001,"SPS-HD 300G 15K -SGKSTN-DIF 3P SS7&8K","SPS-HD 300G 15K -SGKSTN-DIF 3P SS7&8K",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
919,P21092-001,"SPS-DRV SSD 480GB SATA LFF MU SCC","SPS-DRV SSD 480GB SATA LFF MU SCC",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
920,P27027-001,"SPS-DR 4TB HDD SAS 7.2K LFF SS7K & 8K SG","SPS-DR 4TB HDD SAS 7.2K LFF SS7K & 8K SG",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
